VDS,C,Curve
2.3059701492537314,27.198531390793125,yellow
1.8582089552238805,27.084902261190376,yellow
1.8805970149253732,27.084902261190376,yellow
1.9029850746268657,27.084902261190376,yellow
1.9253731343283582,27.084902261190376,yellow
1.9477611940298507,27.084902261190376,yellow
1.9701492537313432,27.084902261190376,yellow
1.992537313432836,27.084902261190376,yellow
2.014925373134328,27.084902261190376,yellow
2.037313432835821,27.084902261190376,yellow
2.0597014925373136,27.084902261190376,yellow
2.082089552238806,27.084902261190376,yellow
2.1044776119402986,27.084902261190376,yellow
2.126865671641791,27.084902261190376,yellow
2.1492537313432836,27.084902261190376,yellow
2.171641791044776,27.084902261190376,yellow
2.1940298507462686,27.084902261190376,yellow
2.216417910447761,27.084902261190376,yellow
2.2388059701492535,27.084902261190376,yellow
2.2611940298507465,27.084902261190376,yellow
2.283582089552239,27.084902261190376,yellow
2.3059701492537314,27.084902261190376,yellow
2.328358208955224,27.084902261190376,yellow
2.3507462686567164,27.084902261190376,yellow
2.373134328358209,27.084902261190376,yellow
2.3955223880597014,27.084902261190376,yellow
2.417910447761194,27.084902261190376,yellow
2.4402985074626864,27.084902261190376,yellow
1.9701492537313432,26.971747847626855,yellow
1.992537313432836,26.971747847626855,yellow
2.014925373134328,26.971747847626855,yellow
2.037313432835821,26.971747847626855,yellow
2.0597014925373136,26.971747847626855,yellow
2.082089552238806,26.971747847626855,yellow
2.1044776119402986,26.971747847626855,yellow
2.126865671641791,26.971747847626855,yellow
2.1492537313432836,26.971747847626855,yellow
2.171641791044776,26.971747847626855,yellow
2.1940298507462686,26.971747847626855,yellow
2.216417910447761,26.971747847626855,yellow
2.2388059701492535,26.971747847626855,yellow
2.2611940298507465,26.971747847626855,yellow
2.283582089552239,26.971747847626855,yellow
2.3059701492537314,26.971747847626855,yellow
2.328358208955224,26.971747847626855,yellow
2.3507462686567164,26.971747847626855,yellow
2.373134328358209,26.971747847626855,yellow
2.3955223880597014,26.971747847626855,yellow
2.417910447761194,26.971747847626855,yellow
2.4402985074626864,26.971747847626855,yellow
2.462686567164179,26.971747847626855,yellow
2.485074626865672,26.971747847626855,yellow
2.5074626865671643,26.971747847626855,yellow
2.529850746268657,26.971747847626855,yellow
2.5522388059701493,26.971747847626855,yellow
2.1044776119402986,26.859066166849498,yellow
2.126865671641791,26.859066166849498,yellow
2.1492537313432836,26.859066166849498,yellow
2.171641791044776,26.859066166849498,yellow
2.1940298507462686,26.859066166849498,yellow
2.216417910447761,26.859066166849498,yellow
2.2388059701492535,26.859066166849498,yellow
2.2611940298507465,26.859066166849498,yellow
2.283582089552239,26.859066166849498,yellow
2.3059701492537314,26.859066166849498,yellow
2.328358208955224,26.859066166849498,yellow
2.3507462686567164,26.859066166849498,yellow
2.373134328358209,26.859066166849498,yellow
2.3955223880597014,26.859066166849498,yellow
2.417910447761194,26.859066166849498,yellow
2.4402985074626864,26.859066166849498,yellow
2.462686567164179,26.859066166849498,yellow
2.485074626865672,26.859066166849498,yellow
2.5074626865671643,26.859066166849498,yellow
2.529850746268657,26.859066166849498,yellow
2.5522388059701493,26.859066166849498,yellow
2.574626865671642,26.859066166849498,yellow
2.5970149253731343,26.859066166849498,yellow
2.6194029850746268,26.859066166849498,yellow
2.6417910447761193,26.859066166849498,yellow
2.6641791044776117,26.859066166849498,yellow
2.2388059701492535,26.74685524389081,yellow
2.2611940298507465,26.74685524389081,yellow
2.283582089552239,26.74685524389081,yellow
2.3059701492537314,26.74685524389081,yellow
2.328358208955224,26.74685524389081,yellow
2.3507462686567164,26.74685524389081,yellow
2.373134328358209,26.74685524389081,yellow
2.3955223880597014,26.74685524389081,yellow
2.417910447761194,26.74685524389081,yellow
2.4402985074626864,26.74685524389081,yellow
2.462686567164179,26.74685524389081,yellow
2.485074626865672,26.74685524389081,yellow
2.5074626865671643,26.74685524389081,yellow
2.529850746268657,26.74685524389081,yellow
2.5522388059701493,26.74685524389081,yellow
2.574626865671642,26.74685524389081,yellow
2.5970149253731343,26.74685524389081,yellow
2.6194029850746268,26.74685524389081,yellow
2.6417910447761193,26.74685524389081,yellow
2.6641791044776117,26.74685524389081,yellow
2.6865671641791047,26.74685524389081,yellow
2.708955223880597,26.74685524389081,yellow
2.7313432835820897,26.74685524389081,yellow
2.753731343283582,26.74685524389081,yellow
2.3507462686567164,26.63511311203429,yellow
2.373134328358209,26.63511311203429,yellow
2.3955223880597014,26.63511311203429,yellow
2.417910447761194,26.63511311203429,yellow
2.4402985074626864,26.63511311203429,yellow
2.462686567164179,26.63511311203429,yellow
2.485074626865672,26.63511311203429,yellow
2.5074626865671643,26.63511311203429,yellow
2.529850746268657,26.63511311203429,yellow
2.5522388059701493,26.63511311203429,yellow
2.574626865671642,26.63511311203429,yellow
2.5970149253731343,26.63511311203429,yellow
2.6194029850746268,26.63511311203429,yellow
2.6417910447761193,26.63511311203429,yellow
2.6641791044776117,26.63511311203429,yellow
2.6865671641791047,26.63511311203429,yellow
2.708955223880597,26.63511311203429,yellow
2.7313432835820897,26.63511311203429,yellow
2.753731343283582,26.63511311203429,yellow
2.7761194029850746,26.63511311203429,yellow
2.798507462686567,26.63511311203429,yellow
2.8208955223880596,26.63511311203429,yellow
2.843283582089552,26.63511311203429,yellow
2.8656716417910446,26.63511311203429,yellow
2.462686567164179,26.52383781277987,yellow
2.485074626865672,26.52383781277987,yellow
2.5074626865671643,26.52383781277987,yellow
2.529850746268657,26.52383781277987,yellow
2.5522388059701493,26.52383781277987,yellow
2.574626865671642,26.52383781277987,yellow
2.5970149253731343,26.52383781277987,yellow
2.6194029850746268,26.52383781277987,yellow
2.6417910447761193,26.52383781277987,yellow
2.6641791044776117,26.52383781277987,yellow
2.6865671641791047,26.52383781277987,yellow
2.708955223880597,26.52383781277987,yellow
2.7313432835820897,26.52383781277987,yellow
2.753731343283582,26.52383781277987,yellow
2.7761194029850746,26.52383781277987,yellow
2.798507462686567,26.52383781277987,yellow
2.8208955223880596,26.52383781277987,yellow
2.843283582089552,26.52383781277987,yellow
2.8656716417910446,26.52383781277987,yellow
2.888059701492537,26.52383781277987,yellow
2.91044776119403,26.52383781277987,yellow
2.9328358208955225,26.52383781277987,yellow
2.955223880597015,26.52383781277987,yellow
2.574626865671642,26.413027395809692,yellow
2.5970149253731343,26.413027395809692,yellow
2.6194029850746268,26.413027395809692,yellow
2.6417910447761193,26.413027395809692,yellow
2.6641791044776117,26.413027395809692,yellow
2.6865671641791047,26.413027395809692,yellow
2.708955223880597,26.413027395809692,yellow
2.7313432835820897,26.413027395809692,yellow
2.753731343283582,26.413027395809692,yellow
2.7761194029850746,26.413027395809692,yellow
2.798507462686567,26.413027395809692,yellow
2.8208955223880596,26.413027395809692,yellow
2.843283582089552,26.413027395809692,yellow
2.8656716417910446,26.413027395809692,yellow
2.888059701492537,26.413027395809692,yellow
2.91044776119403,26.413027395809692,yellow
2.9328358208955225,26.413027395809692,yellow
2.955223880597015,26.413027395809692,yellow
2.9776119402985075,26.413027395809692,yellow
3,26.413027395809692,yellow
3.0223880597014925,26.413027395809692,yellow
3.044776119402985,26.413027395809692,yellow
3.0671641791044775,26.413027395809692,yellow
2.6865671641791047,26.302679918953814,yellow
2.708955223880597,26.302679918953814,yellow
2.7313432835820897,26.302679918953814,yellow
2.753731343283582,26.302679918953814,yellow
2.7761194029850746,26.302679918953814,yellow
2.798507462686567,26.302679918953814,yellow
2.8208955223880596,26.302679918953814,yellow
2.843283582089552,26.302679918953814,yellow
2.8656716417910446,26.302679918953814,yellow
2.888059701492537,26.302679918953814,yellow
2.91044776119403,26.302679918953814,yellow
2.9328358208955225,26.302679918953814,yellow
2.955223880597015,26.302679918953814,yellow
2.9776119402985075,26.302679918953814,yellow
3,26.302679918953814,yellow
3.0223880597014925,26.302679918953814,yellow
3.044776119402985,26.302679918953814,yellow
3.0671641791044775,26.302679918953814,yellow
3.08955223880597,26.302679918953814,yellow
3.111940298507463,26.302679918953814,yellow
3.1343283582089554,26.302679918953814,yellow
3.156716417910448,26.302679918953814,yellow
2.798507462686567,26.192793448156287,yellow
2.8208955223880596,26.192793448156287,yellow
2.843283582089552,26.192793448156287,yellow
2.8656716417910446,26.192793448156287,yellow
2.888059701492537,26.192793448156287,yellow
2.91044776119403,26.192793448156287,yellow
2.9328358208955225,26.192793448156287,yellow
2.955223880597015,26.192793448156287,yellow
2.9776119402985075,26.192793448156287,yellow
3,26.192793448156287,yellow
3.0223880597014925,26.192793448156287,yellow
3.044776119402985,26.192793448156287,yellow
3.0671641791044775,26.192793448156287,yellow
3.08955223880597,26.192793448156287,yellow
3.111940298507463,26.192793448156287,yellow
3.1343283582089554,26.192793448156287,yellow
3.156716417910448,26.192793448156287,yellow
3.1791044776119404,26.192793448156287,yellow
3.201492537313433,26.192793448156287,yellow
3.2238805970149254,26.192793448156287,yellow
3.246268656716418,26.192793448156287,yellow
2.888059701492537,26.08336605744115,yellow
2.91044776119403,26.08336605744115,yellow
2.9328358208955225,26.08336605744115,yellow
2.955223880597015,26.08336605744115,yellow
2.9776119402985075,26.08336605744115,yellow
3,26.08336605744115,yellow
3.0223880597014925,26.08336605744115,yellow
3.044776119402985,26.08336605744115,yellow
3.0671641791044775,26.08336605744115,yellow
3.08955223880597,26.08336605744115,yellow
3.111940298507463,26.08336605744115,yellow
3.1343283582089554,26.08336605744115,yellow
3.156716417910448,26.08336605744115,yellow
3.1791044776119404,26.08336605744115,yellow
3.201492537313433,26.08336605744115,yellow
3.2238805970149254,26.08336605744115,yellow
3.246268656716418,26.08336605744115,yellow
3.2686567164179103,26.08336605744115,yellow
3.291044776119403,26.08336605744115,yellow
3.3134328358208953,26.08336605744115,yellow
3.3358208955223883,26.08336605744115,yellow
3,25.974395828878727,yellow
3.0223880597014925,25.974395828878727,yellow
3.044776119402985,25.974395828878727,yellow
3.0671641791044775,25.974395828878727,yellow
3.08955223880597,25.974395828878727,yellow
3.111940298507463,25.974395828878727,yellow
3.1343283582089554,25.974395828878727,yellow
3.156716417910448,25.974395828878727,yellow
3.1791044776119404,25.974395828878727,yellow
3.201492537313433,25.974395828878727,yellow
3.2238805970149254,25.974395828878727,yellow
3.246268656716418,25.974395828878727,yellow
3.2686567164179103,25.974395828878727,yellow
3.291044776119403,25.974395828878727,yellow
3.3134328358208953,25.974395828878727,yellow
3.3358208955223883,25.974395828878727,yellow
3.3582089552238807,25.974395828878727,yellow
3.3805970149253732,25.974395828878727,yellow
3.4029850746268657,25.974395828878727,yellow
3.425373134328358,25.974395828878727,yellow
3.08955223880597,25.865880852552035,yellow
3.111940298507463,25.865880852552035,yellow
3.1343283582089554,25.865880852552035,yellow
3.156716417910448,25.865880852552035,yellow
3.1791044776119404,25.865880852552035,yellow
3.201492537313433,25.865880852552035,yellow
3.2238805970149254,25.865880852552035,yellow
3.246268656716418,25.865880852552035,yellow
3.2686567164179103,25.865880852552035,yellow
3.291044776119403,25.865880852552035,yellow
3.3134328358208953,25.865880852552035,yellow
3.3358208955223883,25.865880852552035,yellow
3.3582089552238807,25.865880852552035,yellow
3.3805970149253732,25.865880852552035,yellow
3.4029850746268657,25.865880852552035,yellow
3.425373134328358,25.865880852552035,yellow
3.4477611940298507,25.865880852552035,yellow
3.470149253731343,25.865880852552035,yellow
3.4925373134328357,25.865880852552035,yellow
3.514925373134328,25.865880852552035,yellow
3.1791044776119404,25.757819226523267,yellow
3.201492537313433,25.757819226523267,yellow
3.2238805970149254,25.757819226523267,yellow
3.246268656716418,25.757819226523267,yellow
3.2686567164179103,25.757819226523267,yellow
3.291044776119403,25.757819226523267,yellow
3.3134328358208953,25.757819226523267,yellow
3.3358208955223883,25.757819226523267,yellow
3.3582089552238807,25.757819226523267,yellow
3.3805970149253732,25.757819226523267,yellow
3.4029850746268657,25.757819226523267,yellow
3.425373134328358,25.757819226523267,yellow
3.4477611940298507,25.757819226523267,yellow
3.470149253731343,25.757819226523267,yellow
3.4925373134328357,25.757819226523267,yellow
3.514925373134328,25.757819226523267,yellow
3.537313432835821,25.757819226523267,yellow
3.5597014925373136,25.757819226523267,yellow
3.582089552238806,25.757819226523267,yellow
3.6044776119402986,25.757819226523267,yellow
3.2686567164179103,25.650209056800456,yellow
3.291044776119403,25.650209056800456,yellow
3.3134328358208953,25.650209056800456,yellow
3.3358208955223883,25.650209056800456,yellow
3.3582089552238807,25.650209056800456,yellow
3.3805970149253732,25.650209056800456,yellow
3.4029850746268657,25.650209056800456,yellow
3.425373134328358,25.650209056800456,yellow
3.4477611940298507,25.650209056800456,yellow
3.470149253731343,25.650209056800456,yellow
3.4925373134328357,25.650209056800456,yellow
3.514925373134328,25.650209056800456,yellow
3.537313432835821,25.650209056800456,yellow
3.5597014925373136,25.650209056800456,yellow
3.582089552238806,25.650209056800456,yellow
3.6044776119402986,25.650209056800456,yellow
3.626865671641791,25.650209056800456,yellow
3.6492537313432836,25.650209056800456,yellow
3.671641791044776,25.650209056800456,yellow
3.6940298507462686,25.650209056800456,yellow
3.3582089552238807,25.543048457304288,yellow
3.3805970149253732,25.543048457304288,yellow
3.4029850746268657,25.543048457304288,yellow
3.425373134328358,25.543048457304288,yellow
3.4477611940298507,25.543048457304288,yellow
3.470149253731343,25.543048457304288,yellow
3.4925373134328357,25.543048457304288,yellow
3.514925373134328,25.543048457304288,yellow
3.537313432835821,25.543048457304288,yellow
3.5597014925373136,25.543048457304288,yellow
3.582089552238806,25.543048457304288,yellow
3.6044776119402986,25.543048457304288,yellow
3.626865671641791,25.543048457304288,yellow
3.6492537313432836,25.543048457304288,yellow
3.671641791044776,25.543048457304288,yellow
3.6940298507462686,25.543048457304288,yellow
3.716417910447761,25.543048457304288,yellow
3.7388059701492535,25.543048457304288,yellow
3.7611940298507465,25.543048457304288,yellow
3.4477611940298507,25.436335549835082,yellow
3.470149253731343,25.436335549835082,yellow
3.4925373134328357,25.436335549835082,yellow
3.514925373134328,25.436335549835082,yellow
3.537313432835821,25.436335549835082,yellow
3.5597014925373136,25.436335549835082,yellow
3.582089552238806,25.436335549835082,yellow
3.6044776119402986,25.436335549835082,yellow
3.626865671641791,25.436335549835082,yellow
3.6492537313432836,25.436335549835082,yellow
3.671641791044776,25.436335549835082,yellow
3.6940298507462686,25.436335549835082,yellow
3.716417910447761,25.436335549835082,yellow
3.7388059701492535,25.436335549835082,yellow
3.7611940298507465,25.436335549835082,yellow
3.783582089552239,25.436335549835082,yellow
3.8059701492537314,25.436335549835082,yellow
3.828358208955224,25.436335549835082,yellow
3.8507462686567164,25.436335549835082,yellow
3.537313432835821,25.330068464039798,yellow
3.5597014925373136,25.330068464039798,yellow
3.582089552238806,25.330068464039798,yellow
3.6044776119402986,25.330068464039798,yellow
3.626865671641791,25.330068464039798,yellow
3.6492537313432836,25.330068464039798,yellow
3.671641791044776,25.330068464039798,yellow
3.6940298507462686,25.330068464039798,yellow
3.716417910447761,25.330068464039798,yellow
3.7388059701492535,25.330068464039798,yellow
3.7611940298507465,25.330068464039798,yellow
3.783582089552239,25.330068464039798,yellow
3.8059701492537314,25.330068464039798,yellow
3.828358208955224,25.330068464039798,yellow
3.8507462686567164,25.330068464039798,yellow
3.873134328358209,25.330068464039798,yellow
3.8955223880597014,25.330068464039798,yellow
3.917910447761194,25.330068464039798,yellow
3.9402985074626864,25.330068464039798,yellow
3.626865671641791,25.224245337379333,yellow
3.6492537313432836,25.224245337379333,yellow
3.671641791044776,25.224245337379333,yellow
3.6940298507462686,25.224245337379333,yellow
3.716417910447761,25.224245337379333,yellow
3.7388059701492535,25.224245337379333,yellow
3.7611940298507465,25.224245337379333,yellow
3.783582089552239,25.224245337379333,yellow
3.8059701492537314,25.224245337379333,yellow
3.828358208955224,25.224245337379333,yellow
3.8507462686567164,25.224245337379333,yellow
3.873134328358209,25.224245337379333,yellow
3.8955223880597014,25.224245337379333,yellow
3.917910447761194,25.224245337379333,yellow
3.9402985074626864,25.224245337379333,yellow
3.962686567164179,25.224245337379333,yellow
3.985074626865672,25.224245337379333,yellow
4.007462686567164,25.224245337379333,yellow
3.716417910447761,25.118864315095795,yellow
3.7388059701492535,25.118864315095795,yellow
3.7611940298507465,25.118864315095795,yellow
3.783582089552239,25.118864315095795,yellow
3.8059701492537314,25.118864315095795,yellow
3.828358208955224,25.118864315095795,yellow
3.8507462686567164,25.118864315095795,yellow
3.873134328358209,25.118864315095795,yellow
3.8955223880597014,25.118864315095795,yellow
3.917910447761194,25.118864315095795,yellow
3.9402985074626864,25.118864315095795,yellow
3.962686567164179,25.118864315095795,yellow
3.985074626865672,25.118864315095795,yellow
4.007462686567164,25.118864315095795,yellow
4.029850746268656,25.118864315095795,yellow
4.052238805970149,25.118864315095795,yellow
4.074626865671642,25.118864315095795,yellow
4.097014925373134,25.118864315095795,yellow
3.783582089552239,25.013923550180095,yellow
3.8059701492537314,25.013923550180095,yellow
3.828358208955224,25.013923550180095,yellow
3.8507462686567164,25.013923550180095,yellow
3.873134328358209,25.013923550180095,yellow
3.8955223880597014,25.013923550180095,yellow
3.917910447761194,25.013923550180095,yellow
3.9402985074626864,25.013923550180095,yellow
3.962686567164179,25.013923550180095,yellow
3.985074626865672,25.013923550180095,yellow
4.007462686567164,25.013923550180095,yellow
4.029850746268656,25.013923550180095,yellow
4.052238805970149,25.013923550180095,yellow
4.074626865671642,25.013923550180095,yellow
4.097014925373134,25.013923550180095,yellow
4.119402985074627,25.013923550180095,yellow
4.141791044776119,25.013923550180095,yellow
4.164179104477612,25.013923550180095,yellow
4.186567164179104,25.013923550180095,yellow
3.873134328358209,24.90942120333947,yellow
3.8955223880597014,24.90942120333947,yellow
3.917910447761194,24.90942120333947,yellow
3.9402985074626864,24.90942120333947,yellow
3.962686567164179,24.90942120333947,yellow
3.985074626865672,24.90942120333947,yellow
4.007462686567164,24.90942120333947,yellow
4.029850746268656,24.90942120333947,yellow
4.052238805970149,24.90942120333947,yellow
4.074626865671642,24.90942120333947,yellow
4.097014925373134,24.90942120333947,yellow
4.119402985074627,24.90942120333947,yellow
4.141791044776119,24.90942120333947,yellow
4.164179104477612,24.90942120333947,yellow
4.186567164179104,24.90942120333947,yellow
4.208955223880597,24.90942120333947,yellow
4.231343283582089,24.90942120333947,yellow
4.253731343283582,24.90942120333947,yellow
4.276119402985074,24.90942120333947,yellow
3.962686567164179,24.805355442965293,yellow
3.985074626865672,24.805355442965293,yellow
4.007462686567164,24.805355442965293,yellow
4.029850746268656,24.805355442965293,yellow
4.052238805970149,24.805355442965293,yellow
4.074626865671642,24.805355442965293,yellow
4.097014925373134,24.805355442965293,yellow
4.119402985074627,24.805355442965293,yellow
4.141791044776119,24.805355442965293,yellow
4.164179104477612,24.805355442965293,yellow
4.186567164179104,24.805355442965293,yellow
4.208955223880597,24.805355442965293,yellow
4.231343283582089,24.805355442965293,yellow
4.253731343283582,24.805355442965293,yellow
4.276119402985074,24.805355442965293,yellow
4.298507462686567,24.805355442965293,yellow
4.32089552238806,24.805355442965293,yellow
4.343283582089552,24.805355442965293,yellow
4.365671641791045,24.805355442965293,yellow
4.052238805970149,24.70172444510101,yellow
4.074626865671642,24.70172444510101,yellow
4.097014925373134,24.70172444510101,yellow
4.119402985074627,24.70172444510101,yellow
4.141791044776119,24.70172444510101,yellow
4.164179104477612,24.70172444510101,yellow
4.186567164179104,24.70172444510101,yellow
4.208955223880597,24.70172444510101,yellow
4.231343283582089,24.70172444510101,yellow
4.253731343283582,24.70172444510101,yellow
4.276119402985074,24.70172444510101,yellow
4.298507462686567,24.70172444510101,yellow
4.32089552238806,24.70172444510101,yellow
4.343283582089552,24.70172444510101,yellow
4.365671641791045,24.70172444510101,yellow
4.388059701492537,24.70172444510101,yellow
4.41044776119403,24.70172444510101,yellow
4.432835820895522,24.70172444510101,yellow
4.119402985074627,24.59852639341012,yellow
4.141791044776119,24.59852639341012,yellow
4.164179104477612,24.59852639341012,yellow
4.186567164179104,24.59852639341012,yellow
4.208955223880597,24.59852639341012,yellow
4.231343283582089,24.59852639341012,yellow
4.253731343283582,24.59852639341012,yellow
4.276119402985074,24.59852639341012,yellow
4.298507462686567,24.59852639341012,yellow
4.32089552238806,24.59852639341012,yellow
4.343283582089552,24.59852639341012,yellow
4.365671641791045,24.59852639341012,yellow
4.388059701492537,24.59852639341012,yellow
4.41044776119403,24.59852639341012,yellow
4.432835820895522,24.59852639341012,yellow
4.455223880597015,24.59852639341012,yellow
4.477611940298507,24.59852639341012,yellow
4.5,24.59852639341012,yellow
4.522388059701493,24.59852639341012,yellow
4.208955223880597,24.495759479144326,yellow
4.231343283582089,24.495759479144326,yellow
4.253731343283582,24.495759479144326,yellow
4.276119402985074,24.495759479144326,yellow
4.298507462686567,24.495759479144326,yellow
4.32089552238806,24.495759479144326,yellow
4.343283582089552,24.495759479144326,yellow
4.365671641791045,24.495759479144326,yellow
4.388059701492537,24.495759479144326,yellow
4.41044776119403,24.495759479144326,yellow
4.432835820895522,24.495759479144326,yellow
4.455223880597015,24.495759479144326,yellow
4.477611940298507,24.495759479144326,yellow
4.5,24.495759479144326,yellow
4.522388059701493,24.495759479144326,yellow
4.544776119402985,24.495759479144326,yellow
4.567164179104478,24.495759479144326,yellow
4.58955223880597,24.495759479144326,yellow
4.611940298507463,24.495759479144326,yellow
4.298507462686567,24.39342190111187,yellow
4.32089552238806,24.39342190111187,yellow
4.343283582089552,24.39342190111187,yellow
4.365671641791045,24.39342190111187,yellow
4.388059701492537,24.39342190111187,yellow
4.41044776119403,24.39342190111187,yellow
4.432835820895522,24.39342190111187,yellow
4.455223880597015,24.39342190111187,yellow
4.477611940298507,24.39342190111187,yellow
4.5,24.39342190111187,yellow
4.522388059701493,24.39342190111187,yellow
4.544776119402985,24.39342190111187,yellow
4.567164179104478,24.39342190111187,yellow
4.58955223880597,24.39342190111187,yellow
4.611940298507463,24.39342190111187,yellow
4.634328358208955,24.39342190111187,yellow
4.656716417910448,24.39342190111187,yellow
4.67910447761194,24.39342190111187,yellow
4.701492537313433,24.39342190111187,yellow
4.388059701492537,24.29151186564599,yellow
4.41044776119403,24.29151186564599,yellow
4.432835820895522,24.29151186564599,yellow
4.455223880597015,24.29151186564599,yellow
4.477611940298507,24.29151186564599,yellow
4.5,24.29151186564599,yellow
4.522388059701493,24.29151186564599,yellow
4.544776119402985,24.29151186564599,yellow
4.567164179104478,24.29151186564599,yellow
4.58955223880597,24.29151186564599,yellow
4.611940298507463,24.29151186564599,yellow
4.634328358208955,24.29151186564599,yellow
4.656716417910448,24.29151186564599,yellow
4.67910447761194,24.29151186564599,yellow
4.701492537313433,24.29151186564599,yellow
4.723880597014926,24.29151186564599,yellow
4.746268656716418,24.29151186564599,yellow
4.768656716417911,24.29151186564599,yellow
4.791044776119403,24.29151186564599,yellow
4.455223880597015,24.190027586573386,yellow
4.477611940298507,24.190027586573386,yellow
4.5,24.190027586573386,yellow
4.522388059701493,24.190027586573386,yellow
4.544776119402985,24.190027586573386,yellow
4.567164179104478,24.190027586573386,yellow
4.58955223880597,24.190027586573386,yellow
4.611940298507463,24.190027586573386,yellow
4.634328358208955,24.190027586573386,yellow
4.656716417910448,24.190027586573386,yellow
4.67910447761194,24.190027586573386,yellow
4.701492537313433,24.190027586573386,yellow
4.723880597014926,24.190027586573386,yellow
4.746268656716418,24.190027586573386,yellow
4.768656716417911,24.190027586573386,yellow
4.791044776119403,24.190027586573386,yellow
4.813432835820896,24.190027586573386,yellow
4.835820895522388,24.190027586573386,yellow
4.858208955223881,24.190027586573386,yellow
4.880597014925373,24.190027586573386,yellow
4.544776119402985,24.088967285183035,yellow
4.567164179104478,24.088967285183035,yellow
4.58955223880597,24.088967285183035,yellow
4.611940298507463,24.088967285183035,yellow
4.634328358208955,24.088967285183035,yellow
4.656716417910448,24.088967285183035,yellow
4.67910447761194,24.088967285183035,yellow
4.701492537313433,24.088967285183035,yellow
4.723880597014926,24.088967285183035,yellow
4.746268656716418,24.088967285183035,yellow
4.768656716417911,24.088967285183035,yellow
4.791044776119403,24.088967285183035,yellow
4.813432835820896,24.088967285183035,yellow
4.835820895522388,24.088967285183035,yellow
4.858208955223881,24.088967285183035,yellow
4.880597014925373,24.088967285183035,yellow
4.902985074626866,24.088967285183035,yellow
4.925373134328358,24.088967285183035,yellow
4.947761194029851,24.088967285183035,yellow
4.970149253731344,24.088967285183035,yellow
4.992537313432836,24.088967285183035,yellow
4.634328358208955,23.9883291901949,yellow
4.656716417910448,23.9883291901949,yellow
4.67910447761194,23.9883291901949,yellow
4.701492537313433,23.9883291901949,yellow
4.723880597014926,23.9883291901949,yellow
4.746268656716418,23.9883291901949,yellow
4.768656716417911,23.9883291901949,yellow
4.791044776119403,23.9883291901949,yellow
4.813432835820896,23.9883291901949,yellow
4.835820895522388,23.9883291901949,yellow
4.858208955223881,23.9883291901949,yellow
4.880597014925373,23.9883291901949,yellow
4.902985074626866,23.9883291901949,yellow
4.925373134328358,23.9883291901949,yellow
4.947761194029851,23.9883291901949,yellow
4.970149253731344,23.9883291901949,yellow
4.992537313432836,23.9883291901949,yellow
5.014925373134329,23.9883291901949,yellow
5.037313432835821,23.9883291901949,yellow
5.059701492537314,23.9883291901949,yellow
5.082089552238806,23.9883291901949,yellow
4.723880597014926,23.888111537728985,yellow
4.746268656716418,23.888111537728985,yellow
4.768656716417911,23.888111537728985,yellow
4.791044776119403,23.888111537728985,yellow
4.813432835820896,23.888111537728985,yellow
4.835820895522388,23.888111537728985,yellow
4.858208955223881,23.888111537728985,yellow
4.880597014925373,23.888111537728985,yellow
4.902985074626866,23.888111537728985,yellow
4.925373134328358,23.888111537728985,yellow
4.947761194029851,23.888111537728985,yellow
4.970149253731344,23.888111537728985,yellow
